baseline_date,regime,engine,ticker,name_cn,score,planned_entry_price,max_entry_price,stop_loss,target_1,holding_period,input_mode,bundle_id,bundle_composite_sha256,pit_grade
2024-10-25,bull,alpha_rs_pullback,002847.SZ,,97.99,53.27,54.34,50.82,57.95,5,live,,,
2024-10-28,bull,alpha_rs_pullback,600460.SH,,98.98,28.28,28.85,26.21,31.11,5,live,,,
2024-10-28,bull,alpha_rs_pullback,002202.SZ,,98.33,10.63,10.84,10.1,11.65,5,live,,,
2024-10-29,bull,alpha_rs_pullback,301165.SZ,,98.62,25.24,25.74,23.61,28.35,5,live,,,
2024-10-29,bull,alpha_rs_pullback,002517.SZ,,97.0,13.3,13.57,12.47,14.63,5,live,,,
2024-10-30,choppy,alpha_rs_pullback,601615.SH,,98.73,11.41,11.64,10.8,12.55,5,live,,,
2024-10-30,choppy,alpha_rs_pullback,002544.SZ,,98.03,24.86,25.36,23.61,27.25,5,live,,,
2024-10-31,choppy,alpha_rs_pullback,600563.SH,,97.37,109.56,111.75,103.55,120.52,5,live,,,
2024-10-31,choppy,alpha_rs_pullback,002517.SZ,,97.16,13.18,13.44,12.37,14.5,5,live,,,
2024-11-01,choppy,alpha_rs_pullback,600862.SH,,98.94,23.46,23.93,22.41,25.46,5,live,,,
2024-11-01,choppy,alpha_rs_pullback,002202.SZ,,98.33,10.63,10.84,10.14,11.56,5,live,,,
2024-11-04,bull,alpha_rs_pullback,002202.SZ,,98.57,10.64,10.85,10.16,11.56,5,live,,,
2024-11-04,bull,alpha_rs_pullback,601399.SH,,97.35,3.46,3.53,3.3,3.76,5,live,,,
2024-11-05,bull,alpha_rs_pullback,603699.SH,,97.63,22.19,22.63,20.93,24.41,5,live,,,
2024-11-05,bull,alpha_rs_pullback,002602.SZ,,96.84,4.95,5.05,4.7,5.43,5,live,,,
2024-11-06,bull,alpha_rs_pullback,603699.SH,,98.19,22.27,22.72,20.96,24.5,5,live,,,
2024-11-06,bull,alpha_rs_pullback,688702.SH,,98.15,60.0,61.2,54.9,69.74,5,live,,,
2024-11-07,bull,alpha_rs_pullback,002281.SZ,,98.0,45.03,45.93,42.38,49.53,5,live,,,
2024-11-07,bull,alpha_rs_pullback,000408.SZ,,97.91,29.26,29.85,28.12,31.44,5,live,,,
2024-11-08,bull,alpha_rs_pullback,002517.SZ,,98.68,13.63,13.9,12.9,14.99,5,live,,,
2024-11-08,bull,alpha_rs_pullback,601211.SH,,97.52,20.12,20.52,19.36,21.57,5,live,,,
2024-11-11,bull,alpha_rs_pullback,600517.SH,,98.53,5.86,5.98,5.61,6.33,5,live,,,
2024-11-11,bull,alpha_rs_pullback,002405.SZ,,97.49,11.26,11.49,10.66,12.39,5,live,,,
2024-11-12,bull,alpha_rs_pullback,603893.SH,,98.65,91.72,93.55,87.77,99.26,5,live,,,
2024-11-12,bull,alpha_rs_pullback,002625.SZ,,98.02,48.44,49.41,44.86,53.28,5,live,,,
2024-11-13,bull,alpha_rs_pullback,300438.SZ,,98.71,38.1,38.86,35.41,43.24,5,live,,,
2024-11-13,bull,alpha_rs_pullback,300054.SZ,,98.64,29.84,30.44,28.57,32.26,5,live,,,
2024-11-14,bull,alpha_rs_pullback,688072.SH,,97.4,205.0,209.1,189.95,233.74,5,live,,,
2024-11-14,bull,alpha_rs_pullback,002517.SZ,,96.84,13.58,13.85,12.83,14.94,5,live,,,
2024-11-15,choppy,alpha_rs_pullback,000301.SZ,,94.5,9.96,10.16,9.57,10.71,5,live,,,
2024-11-15,choppy,alpha_rs_pullback,002145.SZ,,94.19,4.61,4.7,4.39,5.02,5,live,,,
2024-11-18,choppy,alpha_rs_pullback,601963.SH,,91.2,8.68,8.85,8.23,9.54,5,live,,,
2024-11-18,choppy,alpha_rs_pullback,600959.SH,,91.08,3.52,3.59,3.39,3.77,5,live,,,
2024-11-19,choppy,alpha_rs_pullback,000623.SZ,,97.38,18.27,18.64,17.56,19.62,5,live,,,
2024-11-19,choppy,alpha_rs_pullback,688425.SH,,96.51,4.71,4.8,4.52,5.07,5,live,,,
2024-11-20,choppy,alpha_rs_pullback,603341.SH,,98.45,47.0,47.94,43.96,51.7,5,live,,,
2024-11-20,choppy,alpha_rs_pullback,000623.SZ,,98.42,18.32,18.69,17.63,19.63,5,live,,,
2024-11-21,choppy,alpha_rs_pullback,000893.SZ,,98.82,21.94,22.38,20.84,24.05,5,live,,,
2024-11-21,choppy,alpha_rs_pullback,688425.SH,,98.24,4.77,4.87,4.59,5.11,5,live,,,
2024-11-22,choppy,alpha_rs_pullback,600415.SH,,94.89,11.76,12.0,11.04,12.94,5,live,,,
2024-11-22,choppy,alpha_rs_pullback,000893.SZ,,94.24,21.55,21.98,20.44,23.67,5,live,,,
2024-11-25,choppy,alpha_rs_pullback,000893.SZ,,98.0,21.87,22.31,20.82,23.87,5,live,,,
2024-11-25,choppy,alpha_rs_pullback,301358.SZ,,96.42,51.3,52.33,47.65,58.26,5,live,,,
2024-11-26,choppy,alpha_rs_pullback,603529.SH,,95.75,36.23,36.95,34.39,39.74,5,live,,,
2024-11-26,choppy,alpha_rs_pullback,002624.SZ,,94.14,11.81,12.05,11.09,12.99,5,live,,,
2024-11-27,choppy,alpha_rs_pullback,300679.SZ,,98.78,52.12,53.16,49.05,57.99,5,live,,,
2024-11-27,choppy,alpha_rs_pullback,603529.SH,,96.39,36.24,36.96,34.46,39.64,5,live,,,
2024-11-28,choppy,alpha_rs_pullback,300679.SZ,,98.67,52.01,53.05,49.04,57.68,5,live,,,
2024-11-28,choppy,alpha_rs_pullback,600562.SH,,98.67,20.09,20.49,18.86,22.1,5,live,,,
2024-11-29,choppy,alpha_rs_pullback,002837.SZ,,97.84,21.91,22.35,20.49,24.1,5,live,,,
2024-11-29,choppy,alpha_rs_pullback,301358.SZ,,97.76,51.57,52.6,48.29,57.83,5,live,,,
2024-12-02,choppy,alpha_rs_pullback,688256.SH,,98.34,376.88,384.42,345.32,437.12,5,live,,,
2024-12-02,choppy,alpha_rs_pullback,600562.SH,,98.3,20.01,20.41,18.87,22.01,5,live,,,
2024-12-03,choppy,alpha_rs_pullback,600104.SH,,98.38,18.38,18.75,16.88,20.22,5,live,,,
2024-12-03,choppy,alpha_rs_pullback,000997.SZ,,98.15,20.75,21.16,19.52,22.83,5,live,,,
2024-12-04,choppy,alpha_rs_pullback,688506.SH,,98.63,234.89,239.59,222.25,259.02,5,live,,,
2024-12-04,choppy,alpha_rs_pullback,688349.SH,,97.79,24.2,24.68,23.04,26.42,5,live,,,
2024-12-05,choppy,alpha_rs_pullback,002563.SZ,,98.73,6.22,6.34,5.97,6.69,5,live,,,
2024-12-05,choppy,alpha_rs_pullback,688349.SH,,98.53,24.27,24.76,23.09,26.53,5,live,,,
2024-12-06,bull,alpha_rs_pullback,600415.SH,,98.59,13.32,13.59,12.54,14.65,5,live,,,
2024-12-06,bull,alpha_rs_pullback,688249.SH,,98.34,28.35,28.92,26.78,31.34,5,live,,,
2024-12-09,bull,alpha_rs_pullback,603296.SH,,98.4,44.52,45.41,42.61,48.16,5,live,,,
2024-12-09,bull,alpha_rs_pullback,002563.SZ,,98.03,6.25,6.38,6.0,6.73,5,live,,,
2024-12-10,bull,alpha_rs_pullback,688469.SH,,97.04,5.92,6.04,5.65,6.44,5,live,,,
2024-12-10,bull,alpha_rs_pullback,603885.SH,,95.98,14.64,14.93,13.89,16.06,5,live,,,
2024-12-11,choppy,alpha_rs_pullback,603833.SH,,98.54,68.18,69.54,64.49,75.0,5,live,,,
2024-12-11,choppy,alpha_rs_pullback,002568.SZ,,96.35,27.07,27.61,25.7,29.69,5,live,,,
2024-12-12,choppy,alpha_rs_pullback,601615.SH,,98.39,13.88,14.16,13.27,15.04,5,live,,,
2024-12-12,choppy,alpha_rs_pullback,603025.SH,,97.93,15.54,15.85,14.87,16.82,5,live,,,
2024-12-24,choppy,alpha_rs_pullback,300866.SZ,,98.71,92.96,94.82,89.2,100.13,5,live,,,
2024-12-24,choppy,alpha_rs_pullback,002563.SZ,,96.72,6.37,6.5,6.1,6.89,5,live,,,
2024-12-25,choppy,alpha_rs_pullback,600707.SH,,98.98,8.29,8.46,7.89,9.04,5,live,,,
2024-12-25,choppy,alpha_rs_pullback,002568.SZ,,98.62,26.99,27.53,25.7,29.46,5,live,,,
2024-12-26,choppy,alpha_rs_pullback,600707.SH,,98.98,8.29,8.46,7.89,9.06,5,live,,,
2024-12-26,choppy,alpha_rs_pullback,600104.SH,,98.35,18.29,18.66,17.3,20.12,5,live,,,
2024-12-27,choppy,alpha_rs_pullback,002602.SZ,,98.14,5.04,5.14,4.8,5.5,5,live,,,
2024-12-27,choppy,alpha_rs_pullback,300888.SZ,,97.64,41.58,42.41,39.43,45.68,5,live,,,
2024-12-30,choppy,alpha_rs_pullback,605499.SH,,98.59,183.84,187.52,177.12,196.68,5,live,,,
2024-12-30,choppy,alpha_rs_pullback,300779.SZ,,98.4,69.22,70.6,65.87,75.62,5,live,,,
2025-02-07,choppy,alpha_rs_pullback,002050.SZ,,97.33,34.68,35.37,32.41,38.15,5,live,,,
2025-02-07,choppy,alpha_rs_pullback,603766.SH,,97.17,9.17,9.35,8.81,9.86,5,live,,,
2025-02-10,choppy,alpha_rs_pullback,300433.SZ,,98.32,26.83,27.37,24.93,30.46,5,live,,,
2025-02-10,choppy,alpha_rs_pullback,603338.SH,,98.2,64.72,66.01,61.98,69.95,5,live,,,
2025-02-11,choppy,alpha_rs_pullback,002126.SZ,,98.97,22.13,22.57,21.18,23.94,5,live,,,
2025-02-11,choppy,alpha_rs_pullback,688279.SH,,98.28,226.88,231.42,211.92,255.43,5,live,,,
2025-02-12,choppy,alpha_rs_pullback,601100.SH,,98.92,64.49,65.78,61.28,70.62,5,live,,,
2025-02-12,choppy,alpha_rs_pullback,688235.SH,,97.91,191.21,195.03,184.9,203.25,5,live,,,
2025-02-13,choppy,alpha_rs_pullback,300433.SZ,,98.44,27.42,27.97,25.86,30.4,5,live,,,
2025-02-13,choppy,alpha_rs_pullback,688578.SH,,97.77,67.71,69.06,64.47,73.89,5,live,,,
2025-02-14,choppy,alpha_rs_pullback,600967.SH,,98.49,9.76,9.96,9.37,10.51,5,live,,,
2025-02-14,choppy,alpha_rs_pullback,600988.SH,,97.96,19.66,20.05,19.09,20.75,5,live,,,
2025-02-17,choppy,alpha_rs_pullback,688475.SH,,98.96,39.62,40.41,36.72,45.15,5,live,,,
2025-02-17,choppy,alpha_rs_pullback,688578.SH,,98.9,68.06,69.42,65.17,73.58,5,live,,,
2025-02-18,choppy,alpha_rs_pullback,001309.SZ,,98.62,83.42,85.09,77.58,91.76,5,live,,,
2025-02-18,choppy,alpha_rs_pullback,688578.SH,,98.3,68.22,69.58,65.41,73.59,5,live,,,
2025-02-19,choppy,alpha_rs_pullback,002517.SZ,,97.87,16.24,16.56,15.47,17.71,5,live,,,
2025-02-19,choppy,alpha_rs_pullback,002230.SZ,,97.55,54.18,55.26,52.05,58.25,5,live,,,
2025-02-20,choppy,alpha_rs_pullback,300627.SZ,,98.93,30.74,31.35,29.4,33.29,5,live,,,
2025-02-20,choppy,alpha_rs_pullback,603228.SH,,98.63,37.71,38.46,35.7,41.48,5,live,,,
2025-02-21,choppy,alpha_rs_pullback,002850.SZ,,98.87,136.98,139.72,128.02,150.68,5,live,,,
2025-02-21,choppy,alpha_rs_pullback,603882.SH,,97.29,38.13,38.89,35.41,41.94,5,live,,,
2025-02-24,choppy,alpha_rs_pullback,002517.SZ,,98.5,16.28,16.61,15.41,17.91,5,live,,,
2025-02-24,choppy,alpha_rs_pullback,002938.SZ,,97.85,40.27,41.08,38.59,43.47,5,live,,,
2025-02-25,bull,alpha_rs_pullback,688169.SH,,98.94,183.9,187.58,174.58,201.69,5,live,,,
2025-02-25,bull,alpha_rs_pullback,600967.SH,,98.18,10.27,10.48,9.75,11.26,5,live,,,
2025-02-26,bull,alpha_rs_pullback,002410.SZ,,98.99,13.57,13.84,12.94,14.78,5,live,,,
2025-02-26,bull,alpha_rs_pullback,002906.SZ,,98.72,35.03,35.73,33.31,38.3,5,live,,,
2025-02-27,bull,alpha_rs_pullback,603486.SH,,98.88,58.35,59.52,55.5,63.79,5,live,,,
2025-02-27,bull,alpha_rs_pullback,688141.SH,,98.79,36.9,37.64,34.29,41.88,5,live,,,
2025-02-28,choppy,alpha_rs_pullback,000893.SZ,,97.09,23.78,24.26,22.85,25.56,5,live,,,
2025-02-28,choppy,alpha_rs_pullback,688200.SH,,96.4,94.92,96.82,90.16,104.01,5,live,,,
2025-03-03,choppy,alpha_rs_pullback,688200.SH,,97.65,94.83,96.73,90.22,103.64,5,live,,,
2025-03-03,choppy,alpha_rs_pullback,688235.SH,,95.33,237.0,241.74,226.76,256.56,5,live,,,
2025-03-04,choppy,alpha_rs_pullback,688213.SH,,98.22,108.35,110.52,100.55,123.24,5,live,,,
2025-03-04,choppy,alpha_rs_pullback,688578.SH,,97.8,76.9,78.44,73.7,83.0,5,live,,,
2025-03-05,choppy,alpha_rs_pullback,688052.SH,,98.78,177.0,180.54,165.11,199.7,5,live,,,
2025-03-05,choppy,alpha_rs_pullback,688114.SH,,97.35,96.5,98.43,88.5,111.78,5,live,,,
2025-03-06,bull,alpha_rs_pullback,002031.SZ,,97.92,10.99,11.21,9.95,12.09,5,live,,,
2025-03-06,bull,alpha_rs_pullback,688200.SH,,96.54,105.66,107.77,99.7,117.03,5,live,,,
2025-03-07,bull,alpha_rs_pullback,601728.SH,,98.95,7.82,7.98,7.5,8.42,5,live,,,
2025-03-07,bull,alpha_rs_pullback,601059.SH,,97.35,16.25,16.57,15.2,17.88,5,live,,,
2025-03-10,bull,alpha_rs_pullback,003021.SZ,,99.0,160.16,163.36,146.1,176.18,5,live,,,
2025-03-10,bull,alpha_rs_pullback,688200.SH,,98.46,105.49,107.6,99.38,117.14,5,live,,,
2025-03-11,bull,alpha_rs_pullback,300124.SZ,,98.93,77.05,78.59,73.19,84.42,5,live,,,
2025-03-11,bull,alpha_rs_pullback,600835.SH,,98.8,24.62,25.11,22.6,27.08,5,live,,,
2025-03-12,choppy,alpha_rs_pullback,000157.SZ,,98.86,7.52,7.67,7.23,8.06,5,live,,,
2025-03-12,choppy,alpha_rs_pullback,002080.SZ,,98.81,14.61,14.9,13.91,15.94,5,live,,,
2025-03-13,choppy,alpha_rs_pullback,002517.SZ,,98.85,16.76,17.1,16.03,18.14,5,live,,,
2025-03-13,choppy,alpha_rs_pullback,688065.SH,,98.68,48.01,48.97,46.21,51.45,5,live,,,
2025-03-14,bull,alpha_rs_pullback,688375.SH,,98.42,56.97,58.11,54.08,62.49,5,live,,,
2025-03-14,bull,alpha_rs_pullback,002414.SZ,,98.28,8.6,8.77,8.24,9.28,5,live,,,
2025-03-17,bull,alpha_rs_pullback,002080.SZ,,98.98,14.62,14.91,14.12,15.57,5,live,,,
2025-03-17,bull,alpha_rs_pullback,300779.SZ,,98.85,98.51,100.48,93.42,108.22,5,live,,,
2025-03-18,bull,alpha_rs_pullback,002244.SZ,,98.48,10.66,10.87,10.19,11.56,5,live,,,
2025-03-18,bull,alpha_rs_pullback,300765.SZ,,97.98,38.03,38.79,35.53,42.8,5,live,,,
2025-03-19,bull,alpha_rs_pullback,000893.SZ,,98.93,25.32,25.83,24.28,27.31,5,live,,,
2025-03-19,bull,alpha_rs_pullback,600361.SH,,98.61,4.39,4.48,4.18,4.79,5,live,,,
2025-03-20,bull,alpha_rs_pullback,002683.SZ,,98.62,29.19,29.77,28.03,31.41,5,live,,,
2025-03-20,bull,alpha_rs_pullback,000733.SZ,,98.58,53.93,55.01,51.55,58.47,5,live,,,
2025-03-21,choppy,alpha_rs_pullback,000408.SZ,,98.81,34.88,35.58,33.83,36.89,5,live,,,
2025-03-21,choppy,alpha_rs_pullback,002155.SZ,,97.91,18.03,18.39,16.93,19.83,5,live,,,
2025-03-24,choppy,alpha_rs_pullback,600031.SH,,97.04,19.12,19.5,18.56,20.19,5,live,,,
2025-03-24,choppy,alpha_rs_pullback,000932.SZ,,96.42,4.91,5.01,4.7,5.31,5,live,,,
2025-03-25,choppy,alpha_rs_pullback,601717.SH,,98.79,13.18,13.44,12.73,14.03,5,live,,,
2025-03-25,choppy,alpha_rs_pullback,002056.SZ,,97.03,14.55,14.84,14.12,15.37,5,live,,,
2025-03-26,choppy,alpha_rs_pullback,000893.SZ,,97.64,25.46,25.97,24.47,27.34,5,live,,,
2025-03-26,choppy,alpha_rs_pullback,000932.SZ,,96.87,4.93,5.03,4.72,5.32,5,live,,,
2025-03-27,choppy,alpha_rs_pullback,000733.SZ,,98.85,55.74,56.85,52.72,61.31,5,live,,,
2025-03-27,choppy,alpha_rs_pullback,002056.SZ,,98.64,14.46,14.75,14.01,15.32,5,live,,,
2025-03-28,choppy,alpha_rs_pullback,689009.SH,,98.62,61.66,62.89,58.92,66.89,5,live,,,
2025-03-28,choppy,alpha_rs_pullback,601717.SH,,98.01,13.22,13.48,12.81,14.0,5,live,,,
2025-05-12,choppy,alpha_rs_pullback,688019.SH,,97.73,107.83,109.99,103.73,115.65,5,live,,,
2025-05-12,choppy,alpha_rs_pullback,603766.SH,,96.79,12.03,12.27,11.55,12.95,5,live,,,
2025-05-13,choppy,alpha_rs_pullback,600415.SH,,98.43,15.17,15.47,14.59,16.28,5,live,,,
2025-05-13,choppy,alpha_rs_pullback,300100.SZ,,97.58,55.56,56.67,51.88,62.59,5,live,,,
2025-05-14,choppy,alpha_rs_pullback,603983.SH,,99.0,46.47,47.4,43.55,51.12,5,live,,,
2025-05-14,choppy,alpha_rs_pullback,000893.SZ,,97.13,28.31,28.88,27.38,30.09,5,live,,,
2025-05-15,choppy,alpha_rs_pullback,002847.SZ,,98.92,87.18,88.92,82.63,95.87,5,live,,,
2025-05-15,choppy,alpha_rs_pullback,603337.SH,,98.18,37.43,38.18,35.35,41.17,5,live,,,
2025-05-16,choppy,alpha_rs_pullback,002487.SZ,,98.08,27.92,28.48,27.01,29.66,5,live,,,
2025-05-16,choppy,alpha_rs_pullback,000029.SZ,,96.67,16.96,17.3,16.27,18.27,5,live,,,
2025-05-19,choppy,alpha_rs_pullback,002487.SZ,,97.98,28.13,28.69,27.25,29.8,5,live,,,
2025-05-19,choppy,alpha_rs_pullback,600315.SH,,97.43,24.28,24.77,22.91,26.71,5,live,,,
2025-05-20,choppy,alpha_rs_pullback,688166.SH,,98.42,49.92,50.92,47.2,55.12,5,live,,,
2025-05-20,choppy,alpha_rs_pullback,603379.SH,,97.24,45.67,46.58,44.13,48.62,5,live,,,
2025-05-21,choppy,alpha_rs_pullback,603379.SH,,98.57,46.06,46.98,44.51,49.02,5,live,,,
2025-05-21,choppy,alpha_rs_pullback,300765.SZ,,98.33,46.37,47.3,43.55,51.76,5,live,,,
2025-05-22,choppy,alpha_rs_pullback,603379.SH,,98.59,45.91,46.83,44.37,48.85,5,live,,,
2025-05-22,choppy,alpha_rs_pullback,002487.SZ,,98.58,28.27,28.84,27.39,29.96,5,live,,,
2025-05-23,choppy,alpha_rs_pullback,600578.SH,,98.65,4.12,4.2,3.99,4.36,5,live,,,
2025-05-23,choppy,alpha_rs_pullback,603379.SH,,98.57,46.06,46.98,44.51,49.02,5,live,,,
2025-05-26,bull,alpha_rs_pullback,002948.SZ,,97.84,4.63,4.72,4.48,4.91,5,live,,,
2025-05-26,bull,alpha_rs_pullback,603379.SH,,96.74,45.58,46.49,44.22,48.18,5,live,,,
2025-05-29,choppy,alpha_rs_pullback,601319.SH,,98.26,7.78,7.94,7.51,8.3,5,live,,,
2025-05-29,choppy,alpha_rs_pullback,603379.SH,,97.86,45.78,46.7,44.43,48.35,5,live,,,
2025-06-03,choppy,alpha_rs_pullback,600562.SH,,98.65,25.96,26.48,24.52,28.56,5,live,,,
2025-06-03,choppy,alpha_rs_pullback,600578.SH,,98.03,4.11,4.19,4.01,4.31,5,live,,,
2025-06-04,choppy,alpha_rs_pullback,300255.SZ,,98.87,38.2,38.96,35.64,43.08,5,live,,,
2025-06-04,choppy,alpha_rs_pullback,600578.SH,,98.59,4.12,4.2,4.02,4.32,5,live,,,
2025-06-05,bull,alpha_rs_pullback,600562.SH,,98.98,26.78,27.32,25.25,29.46,5,live,,,
2025-06-05,bull,alpha_rs_pullback,603997.SH,,98.66,13.4,13.67,12.96,14.25,5,live,,,
2025-06-06,choppy,alpha_rs_pullback,002294.SZ,,98.79,46.29,47.22,43.83,50.92,5,live,,,
2025-06-06,choppy,alpha_rs_pullback,600578.SH,,98.1,4.14,4.22,4.04,4.33,5,live,,,
2025-06-09,bull,alpha_rs_pullback,002311.SZ,,98.71,58.56,59.73,56.53,62.44,5,live,,,
2025-06-09,bull,alpha_rs_pullback,002624.SZ,,97.66,13.91,14.19,13.38,14.92,5,live,,,
2025-06-10,choppy,alpha_rs_pullback,002422.SZ,,98.53,37.73,38.48,35.71,41.5,5,live,,,
2025-06-10,choppy,alpha_rs_pullback,603766.SH,,97.84,13.44,13.71,12.92,14.43,5,live,,,
2025-06-11,bull,alpha_rs_pullback,603997.SH,,98.88,13.68,13.95,13.24,14.53,5,live,,,
2025-06-11,bull,alpha_rs_pullback,688192.SH,,98.8,62.6,63.85,59.3,68.9,5,live,,,
2025-06-12,bull,alpha_rs_pullback,603766.SH,,98.62,13.36,13.63,12.84,14.34,5,live,,,
2025-06-12,bull,alpha_rs_pullback,301606.SZ,,97.48,53.21,54.27,50.2,58.95,5,live,,,
2025-06-13,choppy,alpha_rs_pullback,600418.SH,,97.31,42.92,43.78,40.81,46.96,5,live,,,
2025-06-13,choppy,alpha_rs_pullback,688192.SH,,97.12,64.09,65.37,60.44,71.06,5,live,,,
2025-06-16,bull,alpha_rs_pullback,600521.SH,,98.73,20.21,20.61,19.02,22.23,5,live,,,
2025-06-16,bull,alpha_rs_pullback,600499.SH,,98.27,9.75,9.95,9.49,10.25,5,live,,,
2025-06-17,choppy,alpha_rs_pullback,000426.SZ,,97.98,16.05,16.37,15.48,17.13,5,live,,,
2025-06-17,choppy,alpha_rs_pullback,002948.SZ,,97.95,4.9,5.0,4.76,5.17,5,live,,,
2025-06-18,bull,alpha_rs_pullback,603444.SH,,98.81,274.86,280.36,262.68,298.11,5,live,,,
2025-06-18,bull,alpha_rs_pullback,600486.SH,,98.48,58.43,59.6,56.2,62.69,5,live,,,
2025-06-19,choppy,alpha_rs_pullback,600486.SH,,98.97,58.32,59.49,56.21,62.35,5,live,,,
2025-06-19,choppy,alpha_rs_pullback,000657.SZ,,97.82,11.75,11.98,11.29,12.63,5,live,,,
2025-06-20,choppy,alpha_rs_pullback,600486.SH,,98.92,58.33,59.5,56.25,62.29,5,live,,,
2025-06-20,choppy,alpha_rs_pullback,601825.SH,,98.74,9.34,9.53,9.01,9.98,5,live,,,
2025-06-23,choppy,alpha_rs_pullback,601825.SH,,98.71,9.36,9.55,9.06,9.94,5,live,,,
2025-06-23,choppy,alpha_rs_pullback,600415.SH,,97.1,18.5,18.87,17.7,20.03,5,live,,,
2025-06-24,bull,alpha_rs_pullback,601825.SH,,97.61,9.4,9.59,9.13,9.91,5,live,,,
2025-06-24,bull,alpha_rs_pullback,300548.SZ,,97.6,63.41,64.68,59.3,71.25,5,live,,,
2025-06-25,bull,alpha_rs_pullback,605499.SH,,98.1,244.45,249.34,236.14,260.32,5,live,,,
2025-06-25,bull,alpha_rs_pullback,002558.SZ,,97.82,21.18,21.6,19.91,23.3,5,live,,,
2025-06-26,bull,alpha_rs_pullback,600760.SH,,96.45,53.32,54.39,51.36,57.06,5,live,,,
2025-06-26,bull,alpha_rs_pullback,300548.SZ,,95.42,62.87,64.13,59.21,69.85,5,live,,,
2025-06-27,bull,alpha_rs_pullback,300779.SZ,,98.27,129.11,131.69,123.69,139.45,5,live,,,
2025-06-27,bull,alpha_rs_pullback,002558.SZ,,97.82,21.18,21.6,19.84,23.3,5,live,,,
2025-06-30,bull,alpha_rs_pullback,601336.SH,,97.92,54.33,55.42,52.52,57.78,5,live,,,
2025-06-30,bull,alpha_rs_pullback,600016.SH,,96.84,4.48,4.57,4.36,4.71,5,live,,,
2025-07-01,bull,alpha_rs_pullback,300450.SZ,,98.6,24.39,24.88,23.33,26.41,5,live,,,
2025-07-01,bull,alpha_rs_pullback,002558.SZ,,98.41,22.81,23.27,21.35,25.09,5,live,,,
2025-07-02,bull,alpha_rs_pullback,688520.SH,,99.0,61.12,62.34,57.07,68.86,5,live,,,
2025-07-02,bull,alpha_rs_pullback,002558.SZ,,98.02,22.95,23.41,21.56,25.25,5,live,,,
2025-07-03,bull,alpha_rs_pullback,002558.SZ,,98.41,22.81,23.27,21.44,25.09,5,live,,,
2025-07-03,bull,alpha_rs_pullback,688019.SH,,97.27,117.99,120.35,113.54,126.49,5,live,,,
2025-07-04,bull,alpha_rs_pullback,300308.SZ,,97.66,139.14,141.92,131.85,153.07,5,live,,,
2025-07-04,bull,alpha_rs_pullback,600331.SH,,97.55,8.72,8.89,8.4,9.33,5,live,,,
2025-07-07,bull,alpha_rs_pullback,300502.SZ,,98.67,90.23,92.03,85.63,99.02,5,live,,,
2025-07-07,bull,alpha_rs_pullback,000408.SZ,,98.06,40.82,41.64,39.66,43.03,5,live,,,
2025-07-08,bull,alpha_rs_pullback,002366.SZ,,97.46,9.52,9.71,8.8,10.47,5,live,,,
2025-07-08,bull,alpha_rs_pullback,688019.SH,,97.28,118.16,120.52,113.54,126.98,5,live,,,
2025-07-09,bull,alpha_rs_pullback,002389.SZ,,98.15,24.91,25.41,23.86,26.92,5,live,,,
2025-07-09,bull,alpha_rs_pullback,600601.SH,,97.15,5.69,5.8,5.41,6.22,5,live,,,
2025-07-10,bull,alpha_rs_pullback,002463.SZ,,98.44,47.03,47.97,44.69,51.5,5,live,,,
2025-07-10,bull,alpha_rs_pullback,603444.SH,,98.09,310.48,316.69,296.13,337.88,5,live,,,
2025-07-11,bull,alpha_rs_pullback,002463.SZ,,98.39,47.04,47.98,44.68,51.55,5,live,,,
2025-07-11,bull,alpha_rs_pullback,002555.SZ,,97.58,17.64,17.99,16.89,19.08,5,live,,,
2025-07-14,bull,alpha_rs_pullback,601138.SH,,98.83,24.99,25.49,24.05,26.78,5,live,,,
2025-07-14,bull,alpha_rs_pullback,600183.SH,,98.61,32.49,33.14,31.11,35.13,5,live,,,
2025-07-15,bull,alpha_rs_pullback,600777.SH,,98.45,4.01,4.09,3.93,4.16,5,live,,,
2025-07-15,bull,alpha_rs_pullback,600016.SH,,98.03,5.09,5.19,4.92,5.4,5,live,,,
2025-07-16,bull,alpha_rs_pullback,300274.SZ,,98.77,73.67,75.14,70.71,79.32,5,live,,,
2025-07-16,bull,alpha_rs_pullback,301345.SZ,,98.25,145.46,148.37,136.13,163.27,5,live,,,
2025-07-17,bull,alpha_rs_pullback,603129.SH,,98.89,227.4,231.95,216.76,247.71,5,live,,,
2025-07-17,bull,alpha_rs_pullback,600331.SH,,98.74,8.68,8.85,8.41,9.19,5,live,,,
2025-07-18,bull,alpha_rs_pullback,600415.SH,,98.49,20.12,20.52,19.35,21.59,5,live,,,
2025-07-18,bull,alpha_rs_pullback,000426.SZ,,98.39,17.94,18.3,17.33,19.11,5,live,,,
2025-07-21,bull,alpha_rs_pullback,688428.SH,,98.59,29.91,30.51,28.28,33.02,5,live,,,
2025-07-21,bull,alpha_rs_pullback,688313.SH,,98.54,52.85,53.91,48.85,60.49,5,live,,,
2025-07-22,bull,alpha_rs_pullback,601138.SH,,98.76,26.0,26.52,24.86,28.19,5,live,,,
2025-07-22,bull,alpha_rs_pullback,002938.SZ,,98.68,46.46,47.39,43.72,51.11,5,live,,,
2025-07-23,bull,alpha_rs_pullback,600208.SH,,98.97,3.6,3.67,3.39,3.96,5,live,,,
