as_of_date,ticker,listed_on_or_before,delisted_after,source_file,source_sha256
2025-05-30,601816.SH,2020-01-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601818.SH,2010-08-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601825.SH,2021-08-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601827.SH,2020-06-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601838.SH,2018-01-31,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601857.SH,2007-11-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601858.SH,2017-01-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601865.SH,2019-02-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601866.SH,2007-12-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601868.SH,2021-09-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601872.SH,2006-12-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601877.SH,2010-01-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601878.SH,2017-06-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601880.SH,2010-12-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601881.SH,2017-01-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601888.SH,2009-10-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601898.SH,2008-02-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601899.SH,2008-04-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601900.SH,2016-02-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601901.SH,2011-08-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601916.SH,2019-11-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601918.SH,2007-12-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601919.SH,2007-06-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601921.SH,2021-07-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601928.SH,2011-11-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601933.SH,2010-12-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601939.SH,2007-09-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601952.SH,2017-05-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601958.SH,2008-04-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601963.SH,2021-02-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601965.SH,2012-06-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601966.SH,2016-07-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601969.SH,2014-12-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601985.SH,2015-06-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601988.SH,2006-07-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601989.SH,2009-12-16,2025-09-05,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601990.SH,2018-06-13,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601991.SH,2006-12-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601995.SH,2020-11-02,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601997.SH,2016-08-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,601998.SH,2007-04-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603000.SH,2012-04-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603005.SH,2014-02-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603009.SH,2014-07-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603025.SH,2015-04-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603039.SH,2017-01-13,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603056.SH,2018-01-16,2026-03-31,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603077.SH,2012-07-31,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603087.SH,2020-06-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603129.SH,2017-08-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603156.SH,2018-02-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603160.SH,2016-10-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603171.SH,2021-06-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603179.SH,2017-03-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603195.SH,2020-02-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603198.SH,2015-05-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603225.SH,2017-04-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603228.SH,2017-01-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603233.SH,2017-07-31,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603236.SH,2019-07-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603259.SH,2018-05-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603260.SH,2017-10-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603288.SH,2014-02-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603290.SH,2020-02-04,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603296.SH,2023-08-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603298.SH,2016-12-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603300.SH,2015-05-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603308.SH,2014-01-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603337.SH,2017-01-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603338.SH,2015-03-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603345.SH,2017-02-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603358.SH,2017-01-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603360.SH,2017-02-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603369.SH,2014-07-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603379.SH,2019-04-02,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603392.SH,2020-04-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603444.SH,2017-01-04,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603456.SH,2014-10-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603486.SH,2018-05-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603501.SH,2017-05-04,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603529.SH,2021-06-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603565.SH,2020-09-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603568.SH,2015-05-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603583.SH,2018-09-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603589.SH,2015-06-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603596.SH,2018-04-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603605.SH,2017-11-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603606.SH,2014-10-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603613.SH,2019-07-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603638.SH,2017-01-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603650.SH,2018-06-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603658.SH,2016-09-01,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603659.SH,2017-11-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603662.SH,2019-08-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603667.SH,2016-10-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603678.SH,2015-01-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603688.SH,2014-10-31,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603693.SH,2018-07-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603699.SH,2014-01-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603707.SH,2017-07-19,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603712.SH,2018-02-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603728.SH,2017-05-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603730.SH,2017-07-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603733.SH,2018-04-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603737.SH,2016-06-03,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603766.SH,2012-08-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603786.SH,2019-10-15,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603799.SH,2015-01-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603806.SH,2014-09-05,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603816.SH,2016-10-14,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603833.SH,2017-03-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603858.SH,2016-11-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603868.SH,2016-04-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603871.SH,2018-02-06,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603881.SH,2017-02-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603882.SH,2017-09-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603883.SH,2015-04-23,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603885.SH,2015-05-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603893.SH,2020-02-07,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603899.SH,2015-01-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603920.SH,2017-04-26,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603927.SH,2019-09-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603939.SH,2015-02-17,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603979.SH,2015-06-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603983.SH,2019-07-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603986.SH,2016-08-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603993.SH,2012-10-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,603997.SH,2015-03-02,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,605090.SH,2021-05-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,605117.SH,2021-04-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,605198.SH,2020-09-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,605296.SH,2021-05-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,605358.SH,2020-09-11,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,605499.SH,2021-05-27,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,605589.SH,2021-08-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688002.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688008.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688009.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688012.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688017.SH,2020-08-28,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688018.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688019.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688027.SH,2020-07-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688036.SH,2019-09-30,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688037.SH,2019-12-16,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688047.SH,2022-06-24,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688050.SH,2020-07-29,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688052.SH,2022-04-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688065.SH,2020-08-12,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688072.SH,2022-04-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688082.SH,2021-11-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688088.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688099.SH,2019-08-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688100.SH,2020-01-21,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688110.SH,2021-12-10,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688111.SH,2019-11-18,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688114.SH,2022-09-09,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688116.SH,2019-09-25,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688120.SH,2022-06-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688122.SH,2019-07-22,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688126.SH,2020-04-20,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
2025-05-30,688166.SH,2019-11-08,,sources/daily_basic_20250530.csv,b587ca8915c343b1ae5913e241964750f91a3f708c39b7a7a5e92d45810280ed
