trade_date,open,close
20160307,1935.093,1953.332
20160308,1944.648,2002.191
20160309,1962.277,1970.813
20160310,1968.766,1936.968
20160311,1911.325,1934.87
20160314,1962.105,2023.128
20160315,2016.807,1996.92
20160316,2029.919,1977.538
20160317,1986.144,2087.293
20160318,2102.19,2177.87
20160321,2214.913,2227.034
20160322,2201.194,2221.702
20160323,2214.87,2259.106
20160324,2234.215,2219.77
20160325,2209.26,2216.086
20160328,2233.131,2199.685
20160329,2190.875,2152.548
20160330,2172.741,2248.783
20160331,2256.431,2238.286
20160401,2223.377,2205.369
20160405,2207.464,2279.52
20160406,2274.772,2297.041
20160407,2310.923,2248.684
20160408,2230.951,2229.934
20160411,2255.069,2283.143
20160412,2283.211,2264.016
20160413,2278.522,2294.015
20160414,2310.596,2324.394
20160415,2328.312,2309.676
20160418,2288.42,2265.593
20160419,2278.307,2272.52
20160420,2279.758,2145.239
20160421,2135.932,2110.162
20160422,2093.781,2136.924
20160425,2128.655,2126.834
20160426,2123.874,2155.697
20160427,2162.762,2146.611
20160428,2149.102,2155.229
20160429,2141.58,2138.738
20160503,2138.963,2217.23
20160504,2210.13,2211.018
20160505,2208.397,2224.095
20160506,2226.444,2129.194
20160509,2107.333,2053.597
20160510,2051.376,2054.222
20160511,2067.69,2034.925
20160512,2006.258,2034.565
20160513,2030.941,2025.223
20160516,2017.843,2057.857
20160517,2059.515,2081.44
20160518,2062.811,2020.475
20160519,2023.958,2037.403
20160520,2018.382,2065.301
20160523,2072.997,2098.234
20160524,2094.21,2075.509
20160525,2091.972,2067.253
20160526,2060.427,2086.007
20160527,2076.297,2069.885
20160530,2054.617,2058.518
20160531,2061.839,2159.8
20160601,2164.727,2168.82
20160602,2163.588,2188.558
20160603,2176.358,2204.974
20160606,2212.457,2199.301
20160607,2202.041,2196.727
20160608,2191.27,2186.544
20160613,2150.392,2054.707
20160614,2045.211,2058.314
20160615,2033.6,2128.799
20160616,2124.156,2101.416
20160617,2109.574,2122.89
20160620,2117.986,2119.63
20160621,2135.462,2092.001
20160622,2085.98,2144.818
20160623,2144.583,2137.485
20160624,2131.154,2127.364
20160627,2111.1,2191.806
20160628,2181.412,2216.71
20160629,2228.506,2209.788
20160630,2213.602,2227.79
20160701,2231.182,2211.177
20160704,2195.622,2248.712
20160705,2253.689,2246.024
20160706,2239.758,2241.56
20160707,2240.895,2233.922
20160708,2231.969,2239.002
20160711,2242.26,2218.588
20160712,2218.019,2247.354
20160713,2258.263,2285.369
20160714,2282.157,2293.079
20160715,2289.103,2263.784
20160718,2257.418,2249.871
20160719,2249.735,2273.719
20160720,2272.644,2268.535
20160721,2266.083,2265.128
20160722,2262.102,2249.999
20160725,2245.864,2245.885
